station_number,latitude,longitude,county,locality,address,institution
291,45.19241936527089,25.211482250775738,JUDEŢUL ARGEŞ,CETĂŢENI,"UAT: CETĂŢENI, Localitate: CETĂŢENI Etaj: Parter  Rampa: Da",Cămin Cultural Cetăţeni
507,46.5751101,24.604420599999994,JUDEŢUL MUREŞ,SÂNGEORGIU DE MUREŞ,"UAT: SÂNGEORGIU DE MUREŞ, Localitate: SÂNGEORGIU DE MUREŞ, Artera: Piaţa Sf.  Gheorghe (Strada Principală), Nr: 2 Etaj: Parter  Rampa: Da",ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” SÂNGEORGIU DE MUREȘ
566,47.06564973000004,21.85585780000003,JUDEŢUL BIHOR,SÂNTANDREI,"UAT: SÂNTANDREI, Localitate: SÂNTANDREI, Nr: 154 Etaj: Parter  Rampa: Da","Școala Gimnazială, nr.1 Sântandrei"
165,45.77477004940652,21.263345851947037,JUDEŢUL TIMIŞ,TIMIŞOARA,"UAT: MUNICIPIUL TIMIŞOARA, Localitate: TIMIŞOARA, Artera: Strada Lorena, Nr: 35 Etaj: Parter  Rampa: Da",Liceul de Arte Plastice Timișoara ( fostul Grup Școlar Tudor Tănăsescu)
404,46.09197880208609,22.172574711859372,JUDEŢUL ARAD,BAIA,"UAT: VĂRĂDIA DE MUREŞ, Localitate: BAIA, Nr: 156A Etaj: Parter  Rampa: Da",Căminul cultural Baia
217,48.115733015015024,26.303283613087878,JUDEŢUL BOTOŞANI,FUNDU HERŢII,"UAT: CRISTINEŞTI, Localitate: FUNDU HERŢII Etaj: Parter  Rampa: Da",SCOALA FUNDU HERTII
519,46.16348047245463,27.773320471268406,JUDEŢUL VASLUI,BRĂDEŞTI,"UAT: VINDEREI, Localitate: BRĂDEŞTI, Nr: Nu este cazul Etaj: Parter  Rampa: Da","Şcoala primara, Bradesti"
923,44.4047281973076,26.093382081617595,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 5,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 5, Artera: Strada Pandele Roşca, Nr: 2-4 Etaj: Parter  Rampa: Da",ȘCOALA GIMNAZIALĂ ”PRINCIPESA MARGARETA”
188,47.45388986052719,23.8629473784883,JUDEŢUL MARAMUREŞ,TÂRGU LĂPUŞ,"UAT: ORAŞ TÂRGU LĂPUŞ, Localitate: TÂRGU LĂPUŞ, Artera: Piaţa Eroilor, Nr: 31 Etaj: Parter  Rampa: Da",CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ
242,44.88099027398011,25.39719001814579,JUDEŢUL DÂMBOVIŢA,MOGOŞEŞTI,"UAT: DRAGOMIREŞTI, Localitate: MOGOŞEŞTI, Artera: Strada Căminului, Nr: 1 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL MOGOŞEŞTI
246,45.22690673543558,27.437349017990343,JUDEŢUL BRĂILA,ŞUŢEŞTI,"UAT: ŞUŢEŞTI, Localitate: ŞUŢEŞTI Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL ŞUŢEŞTi
167,46.78594427695477,23.55316375700147,JUDEŢUL CLUJ,CLUJ-NAPOCA,"UAT: MUNICIPIUL CLUJ-NAPOCA, Localitate: CLUJ-NAPOCA, Artera: Calea Baciului, Nr: 56 Etaj: Parter  Rampa: Nu",Grădiniţa ”Neghiniţă”
293,45.20812603421911,25.212827336878117,JUDEŢUL ARGEŞ,VALEA CETĂŢUIA,"UAT: CETĂŢENI, Localitate: VALEA CETĂŢUIA Etaj: Parter  Rampa: Da",Şcoala I-IV Valea Cetăţuia
307,47.202354300496296,27.235592309080054,JUDEŢUL IAŞI,COSIŢENI,"UAT: ORAŞ PODU ILOAIEI, Localitate: COSIŢENI Etaj: Parter  Rampa: Da",ŞCOALA COSIŢENI
128,47.054162266451826,21.9266155846222,JUDEŢUL BIHOR,ORADEA,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Iuliu Maniu (Strada Dr. Petru Groza), Nr: 5 Etaj: Parter  Rampa: Da",LICEUL GRECO-CATOLIC ”IULIU MANIU”
527,46.55337425375263,27.45006972565707,JUDEŢUL VASLUI,GÂRDEŞTI,"UAT: VOINEŞTI, Localitate: GÂRDEŞTI, Nr: Nu este cazul Etaj: Parter  Rampa: Da",ȘCOALA GIMNAZIALĂ GÎRDEȘTI
58,47.10213592439401,24.4462200420381,JUDEŢUL BISTRIŢA-NĂSĂUD,VIIŞOARA,"UAT: MUNICIPIUL BISTRIŢA, Localitate: VIIŞOARA, Nr: 37 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ NR.7 VIIŞOARA
126,46.16087000000001,24.352010000000035,JUDEŢUL SIBIU,MEDIAŞ,"UAT: MUNICIPIUL MEDIAŞ, Localitate: MEDIAŞ, Artera: Strada Unirii, Nr: 8 Etaj: Parter  Rampa: Nu e cazul",Autogara Mediaş
577,47.219327,22.19135700000003,JUDEŢUL BIHOR,CIULEŞTI,"UAT: SPINUŞ, Localitate: CIULEŞTI, Nr: 28 Etaj: Parter  Rampa: Nu e cazul",Cămin Cultural Ciulești
260,46.82614089999997,24.658221399999988,JUDEŢUL MUREŞ,DEDRAD,"UAT: BATOŞ, Localitate: DEDRAD, Nr: 45 Etaj: Parter  Rampa: Da",CĂMIN CULTURAL DEDRAD
58,46.62927625647709,27.726378044899388,JUDEŢUL VASLUI,VASLUI,"UAT: MUNICIPIUL VASLUI, Localitate: VASLUI, Artera: Strada Păcii, Nr: 1 Etaj: Parter  Rampa: Da",Școala gimnazială ”Alexandra Nichita”
183,47.05570288264222,22.395306881430958,JUDEŢUL BIHOR,ALEŞD,"UAT: ORAŞ ALEŞD, Localitate: ALEŞD, Artera: Strada Ciocârliei (Strada Ciocîrliei), Nr: 4 Etaj: Parter  Rampa: Da",COLEGIUL TEHNIC ALEXANDRU ROMAN
405,46.03824736895872,22.134750420982776,JUDEŢUL ARAD,JULIŢA,"UAT: VĂRĂDIA DE MUREŞ, Localitate: JULIŢA, Nr: 53 Etaj: Parter  Rampa: Da",Şcoala Primară Julița
140,44.67061388119387,24.858660305399187,JUDEŢUL ARGEŞ,COSTEŞTI,"UAT: ORAŞ COSTEŞTI, Localitate: COSTEŞTI, Artera: Strada Zorilor, Nr: 92 Etaj: Parter  Rampa: Da",ŞCOALA GENERALĂ ZORILE
212,47.611074000000016,26.701128000000008,JUDEŢUL BOTOŞANI,UNGUROAIA,"UAT: CRISTEŞTI, Localitate: UNGUROAIA Etaj: Parter  Rampa: Da",Scoala Primara nr. 4 Unguroaia
109,45.275805459611284,27.949741349230116,JUDEŢUL BRĂILA,BRĂILA,"UAT: MUNICIPIUL BRĂILA, Localitate: BRĂILA Etaj: Parter  Rampa: Da",Şcoala Gimnazială nr. 13 „Nedelcu Chercea”
930,44.4126666315694,26.071091344548037,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 5,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 5, Artera: Strada Sg. Gheorghe Donici, Nr: 4A Etaj: Etaj 1  Rampa: Da",ȘCOALA GIMNAZIALĂ NR.280
162,46.27386557180212,25.488053126015856,JUDEŢUL HARGHITA,LUETA,"UAT: LUETA, Localitate: LUETA, Nr: 397 Etaj: Etaj 1  Rampa: Da",SEDIUL PRIMĂRIEI
92,46.140186071872705,23.971334120235134,JUDEŢUL ALBA,MĂNĂRADE,"UAT: MUNICIPIUL BLAJ, Localitate: MĂNĂRADE, Nr: 177 Etaj: Parter  Rampa: Da",Şcoala Gimnazială ”Axente Sever” Mănărade
243,44.885683500959,25.36535340916793,JUDEŢUL DÂMBOVIŢA,RÂNCĂCIOV,"UAT: DRAGOMIREŞTI, Localitate: RÂNCĂCIOV, Artera: Strada Punţii, Nr: 3 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ RȊNCĂCIOV-DRAGOMIREŞTI
233,45.31758176183946,27.80216231857152,JUDEŢUL BRĂILA,SILIŞTEA,"UAT: SILIŞTEA, Localitate: SILIŞTEA, Artera: Strada Ozana, Nr: 1 Etaj: Parter  Rampa: Nu e cazul",Spatiu Evenimente Comemorative
247,45.22689417348793,27.436003079386584,JUDEŢUL BRĂILA,ŞUŢEŞTI,"UAT: ŞUŢEŞTI, Localitate: ŞUŢEŞTI Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ŞUŢEŞTI (ŞCOALA DE ARTE ŞI MESERII)
407,46.03325608859189,22.092042828932886,JUDEŢUL ARAD,NICOLAE BĂLCESCU,"UAT: VĂRĂDIA DE MUREŞ, Localitate: NICOLAE BĂLCESCU, Nr: 111 Etaj: Parter  Rampa: Da",Căminul Cultural Nicolae Bălcescu
298,45.016557999999975,23.400541999999987,JUDEŢUL GORJ,BUDIENI,"UAT: SCOARŢA, Localitate: BUDIENI, Artera: Strada Pîrvulești, Nr: 5 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL BUDIENI
515,46.45884984999999,24.34768965000002,JUDEŢUL MUREŞ,SÂNPAUL,"UAT: SÂNPAUL, Localitate: SÂNPAUL, Nr: 253 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL SÂNPAUL
122,45.63584902039434,25.630965906937156,JUDEŢUL BRAŞOV,BRAŞOV,"UAT: MUNICIPIUL BRAŞOV, Localitate: BRAŞOV, Artera: Strada Cocorului, Nr: Nr. 10 Etaj: Parter  Rampa: Da","ŞCOALA GIMNAZIALĂ NR. 1, CORP B"
528,46.525037502032035,27.416655196238164,JUDEŢUL VASLUI,MĂRĂŞEŞTI,"UAT: VOINEŞTI, Localitate: MĂRĂŞEŞTI, Nr: Nu este cazul Etaj: Parter  Rampa: Da",ȘCOALA PRIMARĂ MĂRĂȘEȘTI
360,47.82245040072093,24.430862210378816,JUDEŢUL MARAMUREŞ,POIENILE DE SUB MUNTE,"UAT: POIENILE DE SUB MUNTE, Localitate: POIENILE DE SUB MUNTE, Nr: 197/A Etaj: Parter  Rampa: Da",ȘCOALA NEJNI CRAI
253,45.49568161100144,22.319206550396192,JUDEŢUL CARAŞ-SEVERIN,GLIMBOCA,"UAT: GLIMBOCA, Localitate: GLIMBOCA, Nr: 367 Etaj: Parter  Rampa: Nu e cazul",Căminul Cultural
184,47.060948403807096,22.39893584431186,JUDEŢUL BIHOR,ALEŞD,"UAT: ORAŞ ALEŞD, Localitate: ALEŞD, Artera: Strada Teiului, Nr: 11 Etaj: Parter  Rampa: Da",GRĂDINIȚA CU PROGRAM NORMAL NR. 1
932,44.4126666315694,26.071091344548037,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 5,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 5, Artera: Strada Sg. Gheorghe Donici, Nr: 4A Etaj: Etaj 1  Rampa: Da",ȘCOALA GIMNAZIALĂ NR.280
46,44.30201159534221,23.79348811807577,JUDEŢUL DOLJ,CRAIOVA,"UAT: MUNICIPIUL CRAIOVA, Localitate: CRAIOVA, Artera: Strada Dr. Dimitrie Gerota, Nr: 22 Etaj: Parter  Rampa: Nu e cazul",COLEGIUL NAȚIONAL ECONOMIC ”GHEORGHE CHIȚU”
214,48.11923626631692,26.33964925014876,JUDEŢUL BOTOŞANI,BARANCA,"UAT: CRISTINEŞTI, Localitate: BARANCA Etaj: Parter  Rampa: Da",SCOALA BARANCA
219,47.8531882009012,22.87472051169196,JUDEŢUL SATU MARE,LAZURI,"UAT: LAZURI, Localitate: LAZURI Etaj: Parter  Rampa: Da",CAMIN CULTURAL NOU
598,45.03730840057001,26.387693309296875,JUDEŢUL PRAHOVA,VADU SĂPAT,"UAT: VADU SĂPAT, Localitate: VADU SĂPAT, Nr: 255 Etaj: Parter  Rampa: Da","ȘCOALĂ GIMNAZIALĂ VADU SĂPAT, COMUNA VADU SĂPAT, SAT VADU SĂPAT"
163,46.27386557180212,25.488053126015856,JUDEŢUL HARGHITA,LUETA,"UAT: LUETA, Localitate: LUETA, Nr: 397 Etaj: Parter  Rampa: Da",Sediul Primăriei Lueta
200,45.16291729166032,27.191372041228387,JUDEŢUL BRĂILA,JIRLĂU,"UAT: JIRLĂU, Localitate: JIRLĂU, Artera: Strada Rm. Sărat, Nr: 110 Etaj: Parter  Rampa: Da",Centru social multifunctional
50,44.3078862744649,23.794277887229168,JUDEŢUL DOLJ,CRAIOVA,"UAT: MUNICIPIUL CRAIOVA, Localitate: CRAIOVA Etaj: Parter  Rampa: Da",LICEUL DE ARTE ”MARIN SORESCU”
315,44.95830765060503,23.105546525329757,JUDEŢUL GORJ,ŞOMĂNEŞTI,"UAT: TELEŞTI, Localitate: ŞOMĂNEŞTI, Artera: Strada Principală, Nr: 80 Etaj: Parter  Rampa: Da",ŞCOALA PRIMARĂ ŞOMĂNEŞTI
935,44.4126666315694,26.071091344548037,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 5,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 5, Artera: Strada Sg. Gheorghe Donici, Nr: 4A Etaj: Etaj 2  Rampa: Da",ȘCOALA GIMNAZIALĂ NR.280
359,47.82341590000003,24.435815900000016,JUDEŢUL MARAMUREŞ,POIENILE DE SUB MUNTE,"UAT: POIENILE DE SUB MUNTE, Localitate: POIENILE DE SUB MUNTE, Nr: 9 Etaj: Parter  Rampa: Da",ȘCOALA PRIMARĂ SI GRĂDINIȚA
104,45.430899668644365,28.015751106433065,JUDEŢUL GALAŢI,GALAŢI,"UAT: MUNICIPIUL GALAŢI, Localitate: GALAŢI, Artera: Strada Mihail Sadoveanu, Nr: 12 Etaj: Parter  Rampa: Da",Școala Gimnazială ”Mihail Sadoveanu” (Școala Generală ”Mihail Sadoveanu” – Școala generală nr. 11)
255,45.177396044565164,21.811265097402973,JUDEŢUL CARAŞ-SEVERIN,GÂRLIŞTE,"UAT: GORUIA, Localitate: GÂRLIŞTE Etaj: Parter  Rampa: Da",Biblioteca Valeriu Leu
125,47.16474182186384,27.61166179971179,JUDEŢUL IAŞI,IAŞI,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Ciric, Nr: 23A Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”
193,47.456065906963374,23.90676649915827,JUDEŢUL MARAMUREŞ,DĂMĂCUŞENI,"UAT: ORAŞ TÂRGU LĂPUŞ, Localitate: DĂMĂCUŞENI, Nr: 302 Etaj: Parter  Rampa: Da",ŞCOALA GENERALĂ
165,46.56473475894462,25.973781485126146,JUDEŢUL HARGHITA,LUNCA DE JOS,"UAT: LUNCA DE JOS, Localitate: LUNCA DE JOS, Nr: 493 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALA ” MAJLATH GUSZTAV KAROLY”
792,44.39578029463892,26.099646648541416,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 4,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Stoian Militaru, Nr: 72 Etaj: Parter  Rampa: Da",Şcoala Gimnazială ”George Bacovia”
219,47.70830690039979,26.598627009520186,JUDEŢUL BOTOŞANI,AGAFTON,"UAT: CURTEŞTI, Localitate: AGAFTON, Artera: Strada Drumul Taberei, Nr: 68 Etaj: Parter  Rampa: Nu e cazul",Școala Agafton
221,45.69447394967109,21.901269026890994,JUDEŢUL TIMIŞ,LUGOJ,"UAT: MUNICIPIUL LUGOJ, Localitate: LUGOJ, Artera: Strada Timişorii, Nr: 51-53 Etaj: Parter  Rampa: Nu e cazul",Sala Sporturilor ”Ioan Kunst Ghermănescu”
104,44.37519676970013,24.28521797427547,JUDEŢUL OLT,ENOŞEŞTI,"UAT: ORAŞ PIATRA-OLT, Localitate: ENOŞEŞTI, Artera: Strada Niţuleşti, Nr: 49 Etaj: Parter  Rampa: Da",Gradinita cu program normal
290,46.026378024035694,27.736187021630403,JUDEŢUL GALAŢI,ADAM,"UAT: DRĂGUŞENI, Localitate: ADAM, Artera: Strada Spiru Haret, Nr: 4 Etaj: Parter  Rampa: Nu e cazul",Scoala Gimnaziala nr.1
65,46.93793782571713,25.326399989878105,JUDEŢUL HARGHITA,TOPLIŢA,"UAT: MUNICIPIUL TOPLIŢA, Localitate: TOPLIŢA, Artera: Strada Călimani, Nr: 5 Etaj: Parter  Rampa: Da",Şcoala Gimnazială ”Andrei Şaguna” Călimănel
408,46.03411142576104,22.154152235387496,JUDEŢUL ARAD,STEJAR,"UAT: VĂRĂDIA DE MUREŞ, Localitate: STEJAR, Nr: 32 Etaj: Parter  Rampa: Da",Căminul Cultural Stejar
188,47.05205469999999,22.4354293,JUDEŢUL BIHOR,TINĂUD,"UAT: ORAŞ ALEŞD, Localitate: TINĂUD, Nr: 171 Etaj: Parter  Rampa: Da",ŞCOALA PRIMARĂ NR. 2
533,46.78301800000001,27.527007000000022,JUDEŢUL VASLUI,BUHĂIEŞTI,"UAT: VULTUREŞTI, Localitate: BUHĂIEŞTI, Nr: Nu este cazul Etaj: Parter  Rampa: Da",Centru de zi pentru copii Buhăieşti
189,46.48444179074183,22.56117835432783,JUDEŢUL BIHOR,NUCET,"UAT: ORAŞ NUCET, Localitate: NUCET, Artera: Strada Crişului, Nr: 19 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ NR. 1 NUCET
216,44.579141552207915,24.267563983172963,JUDEŢUL OLT,PETCULEŞTI,"UAT: GRĂDINARI, Localitate: PETCULEŞTI, Artera: Strada Decebal, Nr: 3 Etaj: Parter  Rampa: Da",Şcoala Primară Petculeşti
418,46.15688350150782,21.402387912683132,JUDEŢUL ARAD,VLADIMIRESCU,"UAT: VLADIMIRESCU, Localitate: VLADIMIRESCU, Artera: Strada Revoluţiei, Nr: 4 Etaj: Parter  Rampa: Da",Primăria Comunei Vladimirescu
939,44.41183127399873,26.07383317976319,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 5,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 5, Artera: Calea Ferentari, Nr: 2 Etaj: Parter  Rampa: Da",GRĂDINIȚA NR.205
166,46.69014179428223,25.9293520867813,JUDEŢUL HARGHITA,PUNTEA LUPULUI,"UAT: LUNCA DE JOS, Localitate: PUNTEA LUPULUI, Nr: 1679A Etaj: Parter  Rampa: Da",ŞCOALA PRIMARA PUNTEA LUPULUI II
317,44.71977170163245,23.515385910821777,JUDEŢUL GORJ,TURBUREA,"UAT: TURBUREA, Localitate: TURBUREA, Artera: Strada Secundară, Nr: 396 Etaj: Parter  Rampa: Da",ŞCOALA GENERALĂ TURBUREA
131,45.11008397920168,24.671410718184404,JUDEŢUL ARGEŞ,CURTEA DE ARGEŞ,"UAT: MUNICIPIUL CURTEA DE ARGEŞ, Localitate: CURTEA DE ARGEŞ Etaj: Parter  Rampa: Da",ȘCOALA GENERALĂ VALEA SASULUI
256,45.18463651674319,21.720174072572195,JUDEŢUL CARAŞ-SEVERIN,GIURGIOVA,"UAT: GORUIA, Localitate: GIURGIOVA Etaj: Parter  Rampa: Nu e cazul",Şcoala cu clasele I - IV
53,44.313480375696216,23.79384392638667,JUDEŢUL DOLJ,CRAIOVA,"UAT: MUNICIPIUL CRAIOVA, Localitate: CRAIOVA, Artera: Bulevardul Ştirbei Vodă (Bulevardul 23 August), Nr: 5 Etaj: Parter  Rampa: Da",COLEGIUL NATIONAL ”FRAŢII BUZEŞTI”
669,44.421395002511574,26.10240600719291,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 4,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Calea Şerban Vodă, Nr: 62-64 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”
209,45.901133054907284,23.223631466307534,JUDEŢUL HUNEDOARA,GELMAR,"UAT: ORAŞ GEOAGIU, Localitate: GELMAR, Nr: 20 Etaj: Parter  Rampa: Da",Şcoala Primară Gelmar
128,47.16476300000005,27.61208400000003,JUDEŢUL IAŞI,IAŞI,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Ciric, Nr: 23A Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”
550,46.24500046000001,27.799880189999968,JUDEŢUL VASLUI,POPENI,"UAT: ZORLENI, Localitate: POPENI, Artera: Strada Învățător Gheorghe Gheorghiu, Nr: 16 Etaj: Parter  Rampa: Da",Şcoala gimnazială nr. 3 Popeni (Corp B)
4,46.93058827173043,26.3683979739994,JUDEŢUL NEAMŢ,PIATRA-NEAMŢ,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Piaţa 22 Decembrie (Piaţa 6 Martie), Nr: 1 Etaj: Parter  Rampa: Da",Școala Gimnazială nr.3
195,47.49284595263152,23.870635782323973,JUDEŢUL MARAMUREŞ,DUMBRAVA,"UAT: ORAŞ TÂRGU LĂPUŞ, Localitate: DUMBRAVA, Nr: 53 Etaj: Parter  Rampa: Da",ŞCOALA GENERALĂ
105,44.3605458484017,24.294046256663364,JUDEŢUL OLT,PIATRA,"UAT: ORAŞ PIATRA-OLT, Localitate: PIATRA, Artera: Strada Traian, Nr: 154 Etaj: Parter  Rampa: Da",Gradinita cu program normal Piatra
18,47.19332000000004,23.057921000000007,JUDEŢUL SĂLAJ,ZALĂU,"UAT: MUNICIPIUL ZALĂU, Localitate: ZALĂU, Artera: Aleea Toamnei, Nr: 1A Etaj: Parter  Rampa: Da",GRĂDINIŢA CU PROGRAM PRELUNGIT ”VOINICEL”
221,47.716382950785885,26.608742173468258,JUDEŢUL BOTOŞANI,MĂNĂSTIREA DOAMNEI,"UAT: CURTEŞTI, Localitate: MĂNĂSTIREA DOAMNEI, Artera: Strada Unirii, Nr: 163 Etaj: Parter  Rampa: Nu e cazul",Școala Mănăstirea Doamnei
218,43.94588279999997,24.395072700000004,JUDEŢUL OLT,GRĂDINILE,"UAT: GRĂDINILE, Localitate: GRĂDINILE, Artera: Strada Neda Marinescu, Nr: 44 Etaj: Parter  Rampa: Da",CENTRU SOCIAL
942,44.41183127399873,26.07383317976319,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 5,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 5, Artera: Calea Ferentari, Nr: 2 Etaj: Parter  Rampa: Da",GRĂDINIȚA NR.205
425,46.14623727672921,21.472135904204393,JUDEŢUL ARAD,MÂNDRULOC,"UAT: VLADIMIRESCU, Localitate: MÂNDRULOC, Artera: Strada Emil Racoviță, Nr: 86 Etaj: Parter  Rampa: Da",Şcoala Primară Mândruloc
168,46.5925526690299,25.991361076858507,JUDEŢUL HARGHITA,VALEA RECE,"UAT: LUNCA DE JOS, Localitate: VALEA RECE, Nr: 892 Etaj: Parter  Rampa: Da",ŞCOALA PRIMARA GURA VAII RECE
318,44.65805553661173,23.56025530039953,JUDEŢUL GORJ,COCOROVA,"UAT: TURBUREA, Localitate: COCOROVA, Artera: Strada Cocorovei, Nr: 23 Etaj: Parter  Rampa: Nu",ŞCOALA PRIMARĂ COCOROVA
259,44.95289300000002,22.31268499999997,JUDEŢUL CARAŞ-SEVERIN,IABLANIŢA,"UAT: IABLANIŢA, Localitate: IABLANIŢA, Nr: 307/C Etaj: Parter  Rampa: Nu e cazul",Căminul Cultural Iablaniţa
142,44.73392788926914,24.901942143697813,JUDEŢUL ARGEŞ,PÂRVU ROŞU,"UAT: ORAŞ COSTEŞTI, Localitate: PÂRVU ROŞU Etaj: Parter  Rampa: Da",ŞCOALA GENERALĂ PÎRVU ROŞU
5,46.93313120043611,26.36973920992256,JUDEŢUL NEAMŢ,PIATRA-NEAMŢ,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Ştefan cel Mare, Nr: 4 Etaj: Parter  Rampa: Da",Colegiul Național ”Petru Rareș”
55,44.30661861533497,23.78312571620194,JUDEŢUL DOLJ,CRAIOVA,"UAT: MUNICIPIUL CRAIOVA, Localitate: CRAIOVA, Artera: Strada Bărăganului, Nr: 45 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)
